prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
65,397,18.3,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.5,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.34,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.16,,0.0,18.3,21.562294,17.43,0.870000000000001,2.9891304397582985,18.57316356658936,21.562294006347656,59.0,53.0,52.0,60.0,51.0,34.0
66,398,19.9,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.501,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.336,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.163,,0.0,19.9,21.674702,17.525000000000002,2.3749999999999964,3.0152833251953126,18.65941836547852,21.674701690673828,52.5,51.0,50.0,58.0,31.0,33.0
67,399,21.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.44,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.394,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.166,,0.0,21.6,22.956001,18.862,2.738000000000003,3.103453567504882,19.8525477142334,22.95600128173828,46.0,46.0,46.0,52.0,25.0,32.0
68,400,22.8,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.598,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.232,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.17,,0.0,22.8,24.171988,20.867,1.9330000000000036,2.5304564781188965,21.64153105545044,24.171987533569336,37.5,39.0,32.0,37.0,39.0,43.0
69,401,21.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.479,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.339,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.182,,0.0,21.6,24.136183,20.0625,1.5375000000000014,3.205262891769408,20.93091989326477,24.13618278503418,46.0,40.0,36.0,41.0,43.0,30.0
70,402,19.9,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.442,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.375,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.183,,0.0,19.9,23.306587,18.9135,0.9864999999999996,3.3991298046112064,19.907457414627075,23.30658721923828,52.5,44.0,45.0,51.0,49.0,27.0
71,403,25.4,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.667,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.188,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.145,,0.0,25.4,25.609898,22.506500000000003,2.893499999999996,2.4976957912445066,23.112201822280884,25.60989761352539,31.0,33.0,27.0,31.0,21.0,45.0
72,404,24.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.67,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.19,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.14,,0.0,24.6,25.727737,22.635,1.965,2.499955654144287,23.227781772613525,25.72773742675781,33.0,32.0,26.0,30.0,38.0,44.0
73,405,25.4,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.687,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.195,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.118,,0.0,25.4,26.064182,23.0655,2.3344999999999985,2.4500866680145243,23.614095613479616,26.06418228149414,31.0,29.0,23.0,25.0,34.0,48.0
74,406,23.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.41,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.392,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.198,,0.0,23.7,24.4362,20.021,3.6789999999999994,3.533781665802003,20.90241752243042,24.436199188232425,34.5,37.0,37.0,43.0,12.0,25.0
75,407,22.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.41,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.39,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.2,,0.0,22.6,24.546452,20.115,2.484999999999999,3.5592006111144983,20.987250957489017,24.54645156860352,42.0,36.0,34.0,40.0,26.0,22.0
76,408,22.7,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.498,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.287,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.215,,0.0,22.7,24.038528,19.4055,3.2945,3.6756338481903086,20.362894594192504,24.03852844238281,40.5,41.0,43.0,48.0,18.0,17.0
77,409,23.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.445,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.338,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.217,,0.0,23.7,25.774681,21.3165,2.383499999999998,3.707636590957641,22.067044500350956,25.774681091308597,34.5,31.0,30.0,34.0,30.0,15.0
78,410,21.5,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.49,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.29,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.22,,0.0,21.5,24.398895,19.675,1.8250000000000028,3.793170566558839,20.60572469711304,24.398895263671875,48.0,38.0,39.0,45.0,41.0,12.0
79,411,26.3,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.274,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.236,,0.0,26.3,27.09578,22.727,3.573000000000004,3.761619556427,23.334159862518312,27.095779418945312,23.5,28.0,25.0,28.0,16.0,14.0
80,412,25.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.27,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.24,,0.0,25.7,27.286179,22.915,2.785,3.782351856231692,23.503826732635492,27.286178588867188,27.0,26.0,24.0,26.0,24.0,13.0
81,413,22.7,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.439,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.319,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.242,,0.0,22.7,26.00367,21.0425,1.6574999999999989,4.167560941696166,21.836108797073365,26.00366973876953,40.5,30.0,31.0,35.0,42.0,9.0
82,414,26.3,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.518,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.253,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.229,,0.0,26.3,28.02186,23.848,2.4520000000000017,3.679648586273196,24.34221153640747,28.021860122680664,23.5,24.0,21.0,24.0,28.0,16.0
83,415,25.6,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.39,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.35,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.26,,0.0,25.6,27.207296,22.245,3.3550000000000004,4.289972667694094,22.917323703765867,27.20729637145996,28.0,27.0,29.0,33.0,17.0,6.0
84,416,26.2,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.389,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.349,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.262,,0.0,26.2,27.289536,22.3275,3.872499999999999,4.297627222061159,22.99190830039978,27.289535522460938,25.5,25.0,28.0,32.0,11.0,5.0
85,417,28.9,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.578,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.279,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.143,,0.0,28.9,29.320831,25.76,3.140000000000001,3.260854801177977,26.059976497650148,29.320831298828125,20.5,21.0,18.0,20.0,20.0,28.0
86,418,28.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.58,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.28,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.14,,0.0,28.7,29.371696,25.83,2.870000000000001,3.248805580139159,26.12289089202881,29.37169647216797,22.0,20.0,17.0,18.0,22.0,29.0
87,419,26.2,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.378,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.335,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.287,,0.0,26.2,28.586227,23.836,2.3640000000000008,4.236684864044189,24.349542552948,28.586227416992188,25.5,23.0,22.0,23.0,32.0,8.0
88,420,28.9,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.593,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.29,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.117,,0.0,28.9,29.836538,26.4495,2.450499999999998,3.156245347976686,26.68029296684265,29.836538314819336,20.5,17.0,15.0,16.0,29.0,31.0
89,421,29.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.42,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.31,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.27,,0.0,29.0,29.692,25.4,3.6000000000000014,3.9364211654663066,25.755578269958495,29.691999435424805,19.0,19.0,20.0,22.0,14.0,10.0
90,422,29.1,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.416,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.313,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.271,,0.0,29.1,29.777258,25.495,3.605000000000004,3.935424850463868,25.841833068847656,29.777257919311523,17.5,18.0,19.0,21.0,13.0,11.0
91,423,33.24,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.462,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.33,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.208,,0.0,33.24,30.61539,26.823000000000004,6.416999999999998,3.581026943206787,27.034363834381104,30.61539077758789,10.0,15.0,13.0,14.0,7.0,21.0
92,424,29.1,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.439,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.334,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.227,,0.0,29.1,30.64113,26.7465,2.3535000000000004,3.6728230266571034,26.968307420730596,30.64113044738769,17.5,14.0,14.0,15.0,33.0,18.0
93,425,32.2,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.368,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.142,,0.0,32.2,32.46802,28.931,3.269000000000002,3.5348548164367664,28.9331665763855,32.468021392822266,13.5,12.0,11.0,12.0,19.0,24.0
94,426,32.47,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.389,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.369,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.242,,0.0,32.47,30.681103,26.126,6.344000000000001,4.247231388092043,26.433871364593504,30.681102752685547,12.0,13.0,16.0,17.0,8.0,7.0
95,427,32.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.37,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.14,,0.0,32.6,32.56273,29.025,3.575000000000003,3.5447288703918467,29.01800001144409,32.56272888183594,11.0,11.0,10.0,11.0,15.0,23.0
96,428,32.2,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.503,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.382,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.115,,0.0,32.2,33.288433,29.7385,2.461500000000001,3.628197553634642,29.66023552131653,33.28843307495117,13.5,10.0,9.0,9.0,27.0,19.0
