prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
54,228,7.8,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.935,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.065,,0.0,,0.0,7.8,8.97477,,,-3.355794610977174,12.33056420326233,8.974769592285156,97.0,96.0,,93.0,,86.0
55,229,33.5,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.52,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.394,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.086,,0.0,33.5,31.664637,,,1.3609176979064976,30.30371891403198,31.66463661193848,36.0,37.0,,37.0,,58.0
56,230,28.8,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.613,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.299,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.088,,0.0,28.8,28.515514,,,1.691513481140138,26.82400089263916,28.515514373779297,45.0,46.0,,44.0,,53.0
57,231,23.5,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.749,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.162,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.089,,0.0,23.5,23.112339,,,1.2857596492767345,21.826579370498656,23.11233901977539,63.0,64.0,,66.0,,59.0
58,232,30.1,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.473,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.36,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.167,,0.0,30.1,28.390728,,,0.2143080844879143,28.176419912338257,28.39072799682617,44.0,47.0,,41.0,,70.0
59,233,26.1,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.559,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.273,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.168,,0.0,26.1,25.951614,,,0.9527486648559532,24.99886571502686,25.95161437988281,52.0,54.0,,52.0,,63.0
60,234,21.4,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.681,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.171,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.148,,0.0,21.4,21.192509,,,0.7762664508819554,20.41624224662781,21.19250869750977,69.0,73.0,,73.0,,65.0
61,235,25.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.431,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.328,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.241,,0.0,25.0,25.797253,,,-0.4015583133697511,26.198810968399048,25.797252655029297,57.0,55.0,,49.0,,76.0
62,236,24.34,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.509,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.248,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.243,,0.0,24.34,23.608433,,,0.3433796253204342,23.26505314445496,23.60843276977539,59.0,62.0,,58.0,,68.0
63,237,18.91,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.619,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.247,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.134,,0.0,18.91,19.294271,,,0.2224560337066634,19.071815435409547,19.29427146911621,76.0,79.0,,79.0,,69.0
64,238,20.4,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.392,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.31,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.298,,0.0,20.4,23.438824,,,-0.9100982780456556,24.348921977996827,23.43882369995117,72.0,63.0,,54.0,,80.0
65,239,21.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.462,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.313,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.225,,0.0,21.7,21.344597,,,-0.3143636646270735,21.65896052742004,21.34459686279297,68.0,72.0,,67.0,,75.0
66,240,17.3,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.561,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.317,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.122,,0.0,17.3,17.733929,,,-0.1321649494171168,17.86609362983704,17.733928680419922,81.0,83.0,,84.0,,73.0
67,241,16.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.435,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.321,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.244,,0.0,16.2,19.37252,,,-1.6378133068084717,21.01033375358581,19.372520446777344,84.0,78.0,,70.0,,84.0
68,242,17.8,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.439,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.377,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.184,,0.0,17.8,17.65676,,,-1.1257934932708764,18.78255275535584,17.65675926208496,80.0,84.0,,82.0,,83.0
69,243,13.7,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.458,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.443,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.099,,0.0,13.7,15.113712,,,-0.5311257839202881,15.644838094711304,15.113712310791016,86.5,88.0,,89.0,,78.0
70,244,13.7,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.643,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.203,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.154,,0.0,13.7,13.732479,,,-1.717202634811402,15.449681730270386,13.732479095458984,86.5,90.0,,91.0,,85.0
71,245,11.85,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.646,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.238,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.116,,0.0,11.85,12.927456,,,-1.106171504974366,14.033627407073975,12.92745590209961,88.0,91.0,,92.0,,82.0
72,246,9.27,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.65,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.288,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.062,,0.0,9.27,11.61231,,,-0.4119200782775891,12.024230487823488,11.612310409545898,91.0,93.0,,94.0,,77.0
73,247,9.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.808,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.109,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.083,,0.0,9.2,9.947231,,,-1.105705238342285,11.052936531066894,9.94723129272461,92.5,94.0,,95.0,,81.0
74,248,8.49,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.81,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.128,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.062,,0.0,8.49,9.522589,,,-0.7440334205627437,10.266622150421142,9.522588729858398,94.0,95.0,,96.0,,79.0
75,249,8.4,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.813,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.154,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.033,,0.0,8.4,8.9173565,,,-0.2607874546051025,9.17814394569397,8.917356491088867,95.0,97.0,,97.0,,74.0
76,429,19.8,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.764,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.236,,0.0,,0.0,19.8,21.761665,17.092,2.708000000000002,4.0109955444335945,17.750669799804687,21.76166534423828,74.5,70.0,44.0,85.0,38.0,44.0
77,430,18.1,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.76,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.24,,0.0,,0.0,18.1,21.99332,17.28,0.8200000000000003,4.05650115966797,17.93681930541992,21.99332046508789,79.0,69.0,43.0,83.0,43.0,43.0
78,431,22.3,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.72,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.28,,0.0,,0.0,22.3,24.274017,19.160000000000004,3.139999999999997,4.475702972412108,19.798314361572267,24.27401733398437,66.0,59.0,42.0,75.0,37.0,38.0
79,432,19.8,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.717,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.283,,0.0,,0.0,19.8,24.443466,19.301,0.4990000000000023,4.505539695739749,19.93792649078369,24.44346618652344,74.5,58.0,41.0,74.0,44.0,37.0
80,433,25.8,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.675,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.325,,0.0,,0.0,25.8,26.641003,21.275,4.524999999999999,4.748506355285645,21.89249629974365,26.641002655029297,53.5,53.0,40.0,65.0,28.0,29.0
81,434,25.1,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.67,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.33,,0.0,,0.0,25.1,26.891973,21.51,3.59,4.766790313720701,22.125183181762697,26.8919734954834,56.0,52.0,39.0,64.0,32.0,28.0
82,435,22.9,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.669,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.331,,0.0,,0.0,22.9,26.941929,21.557,1.343,4.770208305358885,22.171720558166506,26.94192886352539,65.0,51.0,38.0,63.0,42.0,27.0
83,436,28.0,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.63,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.37,,0.0,,0.0,28.0,28.701872,23.39,4.609999999999999,4.715193634033202,23.98667823791504,28.70187187194824,48.0,45.0,37.0,56.0,25.0,30.0
84,437,28.3,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.629,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.371,,0.0,,0.0,28.3,28.743874,23.437,4.863,4.710657981872558,24.03321561431885,28.743873596191406,46.5,44.0,36.0,55.0,23.0,31.0
85,438,25.8,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.62,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.38,,0.0,,0.0,25.8,29.122885,23.86,1.9400000000000013,4.670832748413087,24.452052001953124,29.12288475036621,53.5,43.0,35.0,53.0,41.0,32.0
86,439,31.0,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.581,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.419,,0.0,,0.0,31.0,30.88059,25.693,5.306999999999999,4.613580757141115,26.26700968170166,30.880590438842773,40.5,40.0,34.0,48.0,17.0,35.0
87,440,31.2,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.58,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.42,,0.0,,0.0,31.2,30.92855,25.74,5.460000000000001,4.615003662109377,26.313547058105467,30.928550720214844,39.0,39.0,33.0,47.0,16.0,34.0
88,441,28.3,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.571,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.429,,0.0,,0.0,28.3,31.372562,26.163,2.137000000000004,4.64017896270752,26.732383445739742,31.372562408447266,46.5,38.0,32.0,45.0,40.0,33.0
89,442,34.1,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.532,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.468,,0.0,,0.0,34.1,33.469574,27.996,6.103999999999999,4.922232849121091,28.547341125488284,33.469573974609375,33.5,36.0,31.0,40.0,11.0,26.0
90,443,34.7,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.53,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.47,,0.0,,0.0,34.7,33.577717,28.09,6.610000000000003,4.937300949096681,28.640415878295897,33.57771682739258,32.0,35.0,30.0,39.0,8.0,25.0
91,444,31.0,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.521,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.479,,0.0,,0.0,31.0,34.068035,28.513,2.4869999999999983,5.0087828598022455,29.059252265930176,34.06803512573242,40.5,34.0,28.0,38.0,39.0,23.0
92,445,36.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.519,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.481,,0.0,,0.0,36.7,36.061577,30.393,6.307000000000002,5.1408295211792,30.92074732208252,36.06157684326172,27.5,33.0,26.0,34.0,10.0,19.0
93,446,37.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.52,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.48,,0.0,,0.0,37.7,36.102436,30.44,7.260000000000002,5.135151367187497,30.96728469848633,36.10243606567383,24.0,32.0,25.0,33.0,5.0,20.0
94,447,34.1,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.529,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.471,,0.0,,0.0,34.1,36.454697,30.863000000000003,3.2369999999999983,5.068575569152831,31.386121086120607,36.45469665527344,33.5,30.0,24.0,32.0,36.0,21.0
95,448,37.3,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.53,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.47,,0.0,,0.0,37.3,36.492023,30.91,6.389999999999997,5.059365005493163,31.43265846252441,36.49202346801758,25.0,29.0,23.0,31.0,9.0,22.0
96,449,36.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.58,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.42,,0.0,,0.0,36.7,38.210373,33.26,3.440000000000005,4.4508456420898455,33.75952728271484,38.21037292480469,27.5,28.0,21.0,29.0,35.0,39.0
