prediction_row_position,source_row_index,value,unit,fraction_type,temperature,temperature_unit,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
2026,18430,0.9659344465110022,ln(mPa*s),molar,313.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",0.5,,0.0,,0.0,0.9659344465110022,0.5246965,0.8425158855265213,0.1234185609844809,-0.2676093280315399,0.7923058569431305,0.5246965289115906,954.0,1766.0,1063.0,1206.0,1026.0,6542.0
2027,18431,0.9164288670116304,ln(mPa*s),molar,313.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",0.4,,0.0,,0.0,0.9164288670116304,0.5188937,0.7868854296797851,0.1295434373318452,-0.224652373790741,0.7435460925102234,0.5188937187194824,1030.5,1780.0,1167.0,1316.0,994.0,6260.0
2028,18432,0.8570221716123838,ln(mPa*s),molar,313.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",0.3,,0.0,,0.0,0.8570221716123838,0.5201334,0.7312549738330489,0.1257671977793348,-0.1746529519557952,0.6947863280773162,0.520133376121521,1142.0,1776.0,1278.0,1429.0,1013.0,5875.0
2029,18433,0.7879446188225625,ln(mPa*s),molar,313.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",0.2,,0.0,,0.0,0.7879446188225625,0.5360946,0.675624517986313,0.1123201008362495,-0.1099319577217102,0.6460265636444092,0.536094605922699,1302.5,1737.0,1407.0,1573.0,1087.0,5113.0
2030,18434,0.6981438001957948,ln(mPa*s),molar,313.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",0.1,,0.0,,0.0,0.6981438001957948,0.5881292,0.6199940621395769,0.0781497380562179,-0.0091375768184662,0.5972667992115022,0.5881292223930359,1470.0,1618.0,1577.0,1715.0,1341.0,2996.0
2031,18435,0.9376126498671756,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,0.9376126498671756,0.9448209,1.0388342905551935,-0.101221640688018,-0.1662499010562899,1.1110707819461825,0.9448208808898926,994.0,865.0,716.0,652.0,4880.0,5811.0
2032,18436,0.8132730548454971,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,0.8132730548454971,0.78069925,1.0044336692658629,-0.1911606144203658,-0.2926715016365051,1.0733707547187803,0.7806992530822754,1237.5,1173.0,758.0,696.0,5681.0,6693.0
2033,18437,0.7306102500070109,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,0.7306102500070109,0.68378127,0.9700330479765316,-0.2394227979695207,-0.3518894612789154,1.0356707274913788,0.6837812662124634,1407.0,1368.0,815.0,749.0,5995.0,6922.0
2034,18438,0.660151146161393,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,0.660151146161393,0.6160972,0.9356324266872008,-0.2754812805258076,-0.3818734884262085,0.997970700263977,0.6160972118377686,1546.5,1548.0,867.0,799.0,6170.0,6993.0
2035,18439,0.6205466825618954,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.5,,0.0,,0.0,0.6205466825618954,0.61794835,0.9012318053978696,-0.2806851228359742,-0.3423223197460174,0.9602706730365752,0.6179483532905579,1634.0,1544.0,941.0,854.0,6197.0,6890.0
2036,18440,0.5954485050482603,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.4,,0.0,,0.0,0.5954485050482603,0.6371621,0.8668311841085385,-0.2713826790602782,-0.2854085564613342,0.9225706458091736,0.6371620893478394,1696.0,1481.0,1007.0,918.0,6157.0,6648.0
2037,18441,0.5929156614459669,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.3,,0.0,,0.0,0.5929156614459669,0.6839449,0.8324305628192075,-0.2395149013732406,-0.2009257376194,0.8848706185817719,0.6839448809623718,1703.0,1367.0,1080.0,991.0,5997.0,6114.0
2038,18442,0.615250736848009,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.2,,0.0,,0.0,0.615250736848009,0.713247,0.7980299415298765,-0.1827792046818674,-0.133923590183258,0.8471705913543701,0.7132470011711121,1655.0,1303.0,1148.0,1076.0,5630.0,5446.0
2039,18443,0.6566972685219019,ln(mPa*s),molar,305.61249999999995,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",0.1,,0.0,,0.0,0.6566972685219019,0.79420704,0.7636293202405454,-0.1069320517186435,-0.0152635276317596,0.8094705641269684,0.7942070364952087,1553.0,1144.0,1210.0,1160.0,4952.0,3153.0
2040,18444,-0.2624947006013212,ln(mPa*s),molar,303.15,K,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,-0.2624947006013212,-0.18708645,-0.2031570827548646,-0.0593376178464565,-0.0253862708806991,-0.1617001771926879,-0.1870864480733871,4668.5,4317.0,4330.0,4410.0,4322.0,3450.0
2041,18445,-0.2459160879317641,ln(mPa*s),molar,303.15,K,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,-0.2459160879317641,-0.11368199,-0.0966164705020301,-0.1492996174297339,-0.0593133360147476,-0.0543686509132385,-0.1136819869279861,4601.5,4040.0,3980.0,4043.0,5377.0,4251.0
2042,18446,-0.2162127402321409,ln(mPa*s),molar,303.15,K,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,-0.2162127402321409,-0.04032229,0.0099241417508043,-0.2261368819829452,-0.0932851642370224,0.0529628753662109,-0.0403222888708114,4486.5,3765.0,3637.0,3643.0,5914.0,4863.0
2043,18447,-0.1593388884351879,ln(mPa*s),molar,303.15,K,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,-0.1593388884351879,0.04772967,0.1164647540036389,-0.2758036424388268,-0.1125647306442261,0.1602944016456604,0.0477296710014343,4288.5,3467.0,3250.0,3261.0,6175.0,5162.0
2044,18448,-0.0987809004894445,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.5,,0.0,,0.0,-0.0987809004894445,0.14030054,0.2230053662564733,-0.3217862667459178,-0.1273253858089447,0.2676259279251098,0.1403005421161651,4060.0,3162.0,2894.5,2878.0,6341.0,5366.0
2045,18449,-0.0055262042231857,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.4,,0.0,,0.0,-0.0055262042231857,0.24648824,0.3295459785093078,-0.3350721827324935,-0.1284692108631133,0.3749574542045593,0.2464882433414459,3720.0,2754.0,2505.0,2455.0,6372.0,5380.0
2046,18450,0.1208857173821874,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.3,,0.0,,0.0,0.1208857173821874,0.3438853,0.4360865907621423,-0.3152008733799549,-0.1384036779403685,0.4822889804840087,0.3438853025436401,3267.5,2369.0,2146.0,2064.0,6316.0,5501.0
2047,18451,0.2816061568731718,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.2,,0.0,,0.0,0.2816061568731718,0.4783315,0.5426272030149769,-0.2610210461418051,-0.1112890005111695,0.5896205067634583,0.4783315062522888,2730.5,1888.0,1792.0,1740.0,6110.0,5140.0
2048,18452,0.5160093193399656,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",0.1,,0.0,,0.0,0.5160093193399656,0.65388644,0.6491678152678113,-0.1331584959278456,-0.0430655956268309,0.6969520330429076,0.6538864374160767,1883.5,1435.0,1481.0,1423.0,5234.0,3896.0
2049,18453,-0.2615736665641236,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,-0.2615736665641236,-0.17724083,-0.2620111577317924,0.0004374911676688,-0.0385416701436042,-0.1386991634964943,-0.1772408336400985,4664.0,4290.0,4537.0,4332.0,2769.0,3772.0
2050,18454,-0.1710820724094576,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,-0.1710820724094576,-0.14686717,-0.1714965377261965,0.0004144653167389,-0.0957621246576309,-0.0511050462722778,-0.1468671709299087,4325.0,4193.0,4242.0,4029.0,2771.0,4897.0
2051,18455,-0.0810509952733904,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,-0.0810509952733904,-0.1304755,-0.0809819177206005,-6.907755278982852e-05,-0.1669645771384239,0.0364890709519386,-0.1304755061864853,3994.0,4112.0,3933.0,3705.0,2827.0,5818.0
2052,18456,0.0099011158998743,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,0.0099011158998743,-0.10554917,0.0095327022849953,0.0003684136148789,-0.2296323597431183,0.1240831881761551,-0.1055491715669632,3668.5,4004.0,3641.0,3396.0,2774.0,6289.0
2053,18457,0.1001624515452409,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.5,,0.0,,0.0,0.1001624515452409,-0.047964886,0.1000473222905913,0.0001151292546495,-0.2596421912312507,0.2116773054003715,-0.0479648858308792,3342.0,3793.0,3319.0,3081.0,2798.0,6497.0
2054,18458,0.190654045699907,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.4,,0.0,,0.0,0.190654045699907,0.03819126,0.1905619422961872,9.210340371976212e-05,-0.2610801637172699,0.299271422624588,0.0381912589073181,3042.0,3497.0,3009.0,2754.0,2801.0,6507.0
2055,18459,0.2809153813452736,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.3,,0.0,,0.0,0.2809153813452736,0.17513001,0.2810765623017832,-0.0001611809565095,-0.2117355301976203,0.3868655398488044,0.175130009651184,2737.0,3016.0,2691.0,2410.0,2835.0,6181.0
2056,18460,0.3714069754999396,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.2,,0.0,,0.0,0.3714069754999396,0.3032551,0.3715911823073791,-0.0001842068074394,-0.1712045460939407,0.4744596570730209,0.3032551109790802,2370.0,2540.0,2355.0,2094.0,2838.0,5854.0
2057,18461,0.462128828163905,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",0.1,,0.0,,0.0,0.462128828163905,0.46398538,0.462105802312975,2.3025850929947467e-05,-0.0980683907866478,0.5620537742972375,0.4639853835105896,2054.0,1928.0,2038.0,1816.0,2812.0,4930.0
2058,18480,1.408491301384458,ln(mPa*s),molar,308.15,K,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,1.408491301384458,1.3680168,1.3592850579471751,0.0492062434372828,-0.0137194693088533,1.3817363083362582,1.3680168390274048,503.0,466.0,433.0,447.0,1683.0,3104.0
2059,18481,1.360827789959481,ln(mPa*s),molar,308.15,K,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,1.360827789959481,1.2735631,1.283599085940461,0.07722870401902,-0.0332621932029724,1.306825339794159,1.2735631465911863,528.0,510.0,480.0,485.0,1349.0,3644.0
2060,18482,1.3060262647462229,ln(mPa*s),molar,308.15,K,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,1.3060262647462229,1.1626626,1.2079131139337465,0.0981131508124764,-0.0692517459392547,1.23191437125206,1.1626626253128052,558.0,593.0,536.0,535.0,1177.0,4449.0
2061,18483,1.24915241294927,ln(mPa*s),molar,308.15,K,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,1.24915241294927,1.0586354,1.1322271419270322,0.1169252710222377,-0.0983680486679077,1.157003402709961,1.0586353540420532,600.0,711.0,610.0,599.0,1067.0,4937.0
2062,18484,1.1862918399105324,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.5,,0.0,,0.0,1.1862918399105324,0.9624619,1.056541169920318,0.1297506699902144,-0.1196305453777313,1.082092434167862,0.9624618887901306,658.0,834.0,694.0,684.0,992.0,5251.0
2063,18485,1.1135301509719204,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.4,,0.0,,0.0,1.1135301509719204,0.8989566,0.9808551979136038,0.1326749530583166,-0.108224868774414,1.007181465625763,0.8989565968513489,745.0,946.0,797.0,785.0,975.0,5086.0
2064,18486,1.0292555365683385,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.3,,0.0,,0.0,1.0292555365683385,0.8424241,0.9051692259068892,0.1240863106614491,-0.0898464024066925,0.932270497083664,0.8424240946769714,872.5,1047.0,930.0,901.0,1025.0,4809.0
2065,18487,0.9355403232834808,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.2,,0.0,,0.0,0.9355403232834808,0.7484941,0.8294832539001751,0.1060570693833057,-0.1088654398918151,0.8573595285415649,0.7484940886497498,996.0,1236.0,1090.0,1049.0,1121.0,5095.0
2066,18488,0.8190295175779821,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",0.1,,0.0,,0.0,0.8190295175779821,0.7106998,0.7537972818934608,0.0652322356845213,-0.0717487633228302,0.7824485599994659,0.7106997966766357,1225.5,1311.0,1222.0,1232.0,1465.0,4492.0
2067,18489,-0.0057564627324851,ln(mPa*s),molar,310.65,K,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,-0.0057564627324851,-0.042298898,0.0832845028135946,-0.0890409655460797,-0.1000998884439468,0.0578009903430938,-0.0422988981008529,3722.0,3775.0,3383.0,3624.0,4728.0,4969.0
2068,18490,-0.0177299052160541,ln(mPa*s),molar,310.65,K,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,-0.0177299052160541,-0.107505456,0.1396287600391589,-0.157358665255213,-0.2278075605630874,0.1203021049499511,-0.1075054556131362,3766.0,4012.0,3174.0,3408.0,5433.0,6282.0
2069,18491,-0.0064472382603833,ln(mPa*s),molar,310.65,K,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,-0.0064472382603833,-0.090359524,0.1959730172647232,-0.2024202555251065,-0.2731627434492111,0.1828032195568084,-0.0903595238924026,3725.5,3946.0,2994.0,3183.0,5758.0,6570.0
2070,18492,0.0200324903090481,ln(mPa*s),molar,310.65,K,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,0.0200324903090481,-0.04811518,0.2523172744902875,-0.2322847841812394,-0.2934195131063462,0.2453043341636658,-0.0481151789426803,3619.0,3795.0,2807.0,2962.0,5956.0,6698.0
2071,18493,0.0633210900573362,ln(mPa*s),molar,310.65,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.5,,0.0,,0.0,0.0633210900573362,0.014940694,0.3086615317158518,-0.2453404416585156,-0.2928647547960281,0.307805448770523,0.0149406939744949,3468.5,3575.0,2577.0,2723.0,6028.0,6695.0
2072,18494,0.1300960577541636,ln(mPa*s),molar,310.65,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.4,,0.0,,0.0,0.1300960577541636,0.104636475,0.3650057889414161,-0.2349097311872525,-0.2656700879335403,0.3703065633773804,0.10463647544384,3238.5,3282.0,2379.0,2471.0,5972.0,6528.0
2073,18495,0.2097655019717575,ln(mPa*s),molar,310.65,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.3,,0.0,,0.0,0.2097655019717575,0.20321266,0.4213500461669804,-0.2115845441952229,-0.2295950144529342,0.4328076779842376,0.2032126635313034,2974.5,2908.0,2200.0,2239.0,5818.0,6288.0
2074,18496,0.3145331237029867,ln(mPa*s),molar,310.65,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.2,,0.0,,0.0,0.3145331237029867,0.3170556,0.4776943033925448,-0.1631611796895581,-0.1782531797885895,0.495308792591095,0.3170556128025055,2598.5,2487.0,1968.0,2010.0,5485.0,5906.0
2075,18497,0.4485435761152401,ln(mPa*s),molar,310.65,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0.1,,0.0,,0.0,0.4485435761152401,0.471375,0.5340385606181092,-0.085494984502869,-0.0864349186420441,0.5578099071979523,0.4713749885559082,2094.5,1910.0,1812.0,1834.0,4676.0,4762.0
2076,18498,0.2235810125297218,ln(mPa*s),molar,309.81666666666666,K,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,0.2235810125297218,0.179223,0.2235349608278619,4.605170185983942e-05,-0.0587367862462997,0.2379597872495651,0.1792230010032653,2925.0,3005.0,2893.0,2984.0,2810.0,4239.0
2077,18499,0.2599618569990278,ln(mPa*s),molar,309.81666666666666,K,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,0.2599618569990278,0.15869556,0.2601000121046074,-0.0001381551055796,-0.1250073462724685,0.2837029099464416,0.158695563673973,2823.5,3078.0,2773.5,2829.0,2833.5,5334.0
2078,18500,0.2965729599776331,ln(mPa*s),molar,309.81666666666666,K,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,0.2965729599776331,0.12221014,0.2966650633813528,-9.210340371973436e-05,-0.2072358950972557,0.3294460326433182,0.1222101375460624,2672.5,3223.0,2631.0,2631.0,2829.0,6157.0
2079,18501,0.3331840629562384,ln(mPa*s),molar,309.81666666666666,K,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,0.3331840629562384,0.13197894,0.3332301146580983,-4.605170185989493e-05,-0.2432102113962173,0.3751891553401947,0.1319789439439773,2516.0,3191.0,2495.0,2454.0,2822.5,6372.0
2080,18502,0.3697951659348437,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.5,,0.0,,0.0,0.3697951659348437,0.17158902,0.3697951659348437,-5.551115123125783e-17,-0.2493432611227035,0.4209322780370712,0.1715890169143676,2375.5,3031.0,2360.0,2293.0,2818.0,6424.0
2081,18503,0.4059457518948503,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.6,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.4,,0.0,,0.0,0.4059457518948503,0.23096538,0.4063602172115892,-0.0004144653167388,-0.2357100248336792,0.4666754007339477,0.2309653759002685,2251.5,2815.0,2246.5,2123.0,2849.0,6337.0
2082,18504,0.442787113382755,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.7,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.3,,0.0,,0.0,0.442787113382755,0.3106268,0.4429252684883346,-0.0001381551055796,-0.2017917186021804,0.5124185234308243,0.3106268048286438,2111.5,2506.0,2109.0,1956.0,2833.5,6123.0
2083,18505,0.4791679578520609,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.8,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.2,,0.0,,0.0,0.4791679578520609,0.43861908,0.4794903197650801,-0.0003223619130192,-0.1195425689220428,0.5581616461277008,0.4386190772056579,1994.0,2017.0,1964.0,1833.0,2845.0,5248.0
2084,18506,0.5160093193399656,ln(mPa*s),molar,309.81666666666666,K,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.9,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,0.1,,0.0,,0.0,0.5160093193399656,0.5525553,0.5160553710418255,-4.605170185989493e-05,-0.0513494461774827,0.6039047688245774,0.5525553226470947,1883.5,1701.0,1860.0,1698.0,2822.5,4085.0
2085,18537,-0.2661788367501116,ln(mPa*s),molar,311.65714285714284,K,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,-0.2661788367501116,-0.22566481,-0.1416089832191337,-0.1245698535309778,-0.0906753107905387,-0.1349894985556602,-0.225664809346199,4678.0,4461.0,4140.0,4319.0,5142.0,4822.0
