prediction_row_position,source_row_index,value,unit,fraction_type,temperature,temperature_unit,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
1326,3656,0.2613434080548242,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.3,,0.0,,0.0,0.2613434080548242,0.3191098,0.5383443947420079,-0.2770009866871837,-0.2138004004955291,0.5329101979732513,0.3191097974777221,3153.5,2953.0,2101.0,2190.0,6709.0,6764.0
1327,3657,0.2636459931478183,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.2,,0.0,,0.0,0.2636459931478183,0.30468306,0.4582144335058151,-0.1945684403579968,-0.1554029285907746,0.4600859880447388,0.3046830594539642,3146.0,3015.0,2298.0,2364.0,6381.0,6403.0
1328,3658,0.2670998707873093,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.1,,0.0,,0.0,0.2670998707873093,0.3122012,0.3780844722696223,-0.110984601482313,-0.0750605762004852,0.3872617781162262,0.3122012019157409,3132.0,2982.0,2548.0,2598.0,5752.0,5460.0
1329,3659,0.331802511900442,ln(mPa*s),molar,305.65,K,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,0.331802511900442,0.32048702,0.4158929194965846,-0.0840904075961425,-0.0572519481182098,0.3777389705181122,0.3204870223999023,2893.0,2950.0,2419.0,2640.0,5411.0,5144.0
1330,3660,0.2776917622150819,ln(mPa*s),molar,305.65,K,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,0.2776917622150819,0.30626246,0.3866961405174201,-0.1090043783023381,-0.051884001493454,0.3581464648246765,0.3062624633312225,3082.5,3009.0,2518.0,2701.0,5728.5,5020.0
1331,3661,0.2279559242064105,ln(mPa*s),molar,305.65,K,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,0.2279559242064105,0.2935492,0.3574993615382555,-0.129543437331845,-0.0450047492980956,0.3385539591312408,0.2935492098331451,3265.0,3059.0,2627.0,2782.0,5970.0,4896.0
1332,3662,0.2023972296741766,ln(mPa*s),molar,305.65,K,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,0.2023972296741766,0.24269234,0.328302582559091,-0.1259053528849144,-0.0762691169977187,0.3189614534378051,0.2426923364400863,3344.5,3238.0,2712.0,2855.0,5923.0,5487.0
1333,3663,0.1802924127814338,ln(mPa*s),molar,305.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.5,,0.0,,0.0,0.1802924127814338,0.22990984,0.2991058035799265,-0.1188133907984927,-0.0694591104984283,0.2993689477443695,0.2299098372459411,3417.0,3281.0,2814.0,2919.0,5843.0,5356.0
1334,3664,0.1561152693049963,ln(mPa*s),molar,305.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.4,,0.0,,0.0,0.1561152693049963,0.189586,0.269909024600762,-0.1137937552957657,-0.0901904433965683,0.2797764420509339,0.1895859986543655,3513.0,3421.0,2894.0,2967.0,5799.0,5711.0
1335,3665,0.1347012279401516,ln(mPa*s),molar,305.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.3,,0.0,,0.0,0.1347012279401516,0.18419476,0.2407122456215975,-0.1060110176814459,-0.0759891778230666,0.2601839363574981,0.1841947585344314,3586.5,3448.0,3011.0,3045.0,5692.0,5479.0
1336,3666,0.1197344248356903,ln(mPa*s),molar,305.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,0.1197344248356903,0.16150208,0.211515466642433,-0.0917810418067427,-0.0790893524885177,0.2405914306640625,0.1615020781755447,3645.5,3533.0,3098.0,3118.0,5522.0,5529.0
1337,3667,0.1172015812333969,ln(mPa*s),molar,305.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,0.1172015812333969,0.15263566,0.1823186876632685,-0.0651171064298716,-0.0683632612228393,0.2209989249706268,0.1526356637477874,3654.0,3567.0,3199.0,3191.0,5109.0,5341.0
1338,3668,-0.7766619518668917,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,-0.7766619518668917,-0.7974806,-0.778872433556166,0.0022104816892742,0.0303420320153237,-0.8278226152062417,-0.797480583190918,6562.5,6551.0,6311.0,6618.0,3471.0,2796.0
1339,3669,-0.6797231194518424,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,-0.6797231194518424,-0.6508839,-0.6783876200979059,-0.0013354993539365,0.0651229411363601,-0.7160068541765213,-0.6508839130401611,6357.5,6233.0,6113.0,6387.0,3579.0,2124.0
1340,3670,-0.5786396338694038,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,-0.5786396338694038,-0.5248518,-0.5779028066396457,-0.000736827229758,0.0793392941355705,-0.604191093146801,-0.5248517990112305,6093.5,5863.0,5863.0,6115.0,3557.5,1894.0
1341,3671,-0.4761745972311687,ln(mPa*s),molar,308.15,K,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,-0.4761745972311687,-0.4049733,-0.4774179931813855,0.0012433959502168,0.0874020338058471,-0.4923753321170807,-0.4049732983112335,5762.0,5501.0,5574.0,5802.0,3504.0,1781.0
1342,3672,-0.37509111164873,ln(mPa*s),molar,308.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.5,,0.0,,0.0,-0.37509111164873,-0.31787875,-0.3769331797231253,0.0018420680743953,0.0626808181405067,-0.3805595710873604,-0.3178787529468536,5405.0,5218.0,5230.5,5438.0,3481.5,2165.0
1343,3673,-0.2712445239546986,ln(mPa*s),molar,308.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.4,,0.0,,0.0,-0.2712445239546986,-0.19604272,-0.2764483662648652,0.0052038423101665,0.0727010935544967,-0.2687438100576401,-0.1960427165031433,5036.0,4817.0,4857.0,5019.0,3383.0,2002.0
1344,3674,-0.1703912968815593,ln(mPa*s),molar,308.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.3,,0.0,,0.0,-0.1703912968815593,-0.076863706,-0.175963552806605,0.0055722559250457,0.0800643429160118,-0.1569280490279197,-0.0768637061119079,4665.5,4388.0,4504.0,4592.0,3372.5,1882.0
1345,3675,-0.0702288453363184,ln(mPa*s),molar,308.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.2,,0.0,,0.0,-0.0702288453363184,0.0038422346,-0.0754787393483448,0.0052498940120264,0.0489545226097107,-0.0451122879981994,0.0038422346115112,4316.0,4102.0,4118.0,4154.0,3381.5,2403.0
1346,3676,0.0294730891903237,ln(mPa*s),molar,308.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",0.1,,0.0,,0.0,0.0294730891903237,0.08656147,0.0250060741099153,0.0044670150804083,0.0198579981923103,0.0667034730315208,0.0865614712238311,3956.5,3824.0,3737.0,3735.0,3401.0,3046.0
1347,3677,0.0018420680743952,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,0.0018420680743952,0.030161917,0.0292428306810243,-0.0274007626066291,0.0022971764206886,0.0278647407889366,0.0301619172096252,4061.0,4020.0,3726.0,3882.0,4347.5,3481.0
1348,3678,0.0050656872045869,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,0.0050656872045869,0.05920808,0.0481240284435755,-0.0430583412389886,0.008959886431694,0.0502481937408447,0.0592080801725387,4047.0,3917.0,3646.0,3792.0,4727.0,3322.0
1349,3679,0.014276027576563,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,0.014276027576563,0.04035808,0.0670052262061267,-0.0527291986295637,-0.0322735652327537,0.0726316466927528,0.040358081459999,4018.5,3978.0,3588.0,3709.0,4909.0,4575.0
1350,3680,0.0255586945322339,ln(mPa*s),molar,303.15,K,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,0.0255586945322339,0.03048046,0.0858864239686778,-0.0603277294364439,-0.0645346403121948,0.0950150996446609,0.0304804593324661,3975.0,4017.0,3523.0,3606.0,5048.0,5262.0
1351,3681,0.0303941232275214,ln(mPa*s),molar,303.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.5,,0.0,,0.0,0.0303941232275214,0.04015848,0.104767621731229,-0.0743734985037076,-0.0772400721907615,0.117398552596569,0.0401584804058074,3951.5,3981.0,3452.0,3534.0,5267.5,5504.0
1352,3682,0.0435188582575874,ln(mPa*s),molar,303.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.4,,0.0,,0.0,0.0435188582575874,0.08754076,0.1236488194937802,-0.0801299612361928,-0.0522412449121475,0.1397820055484771,0.0875407606363296,3900.0,3818.0,3384.0,3455.0,5355.0,5029.0
1353,3683,0.0624000560201386,ln(mPa*s),molar,303.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.3,,0.0,,0.0,0.0624000560201386,0.123625256,0.1425300172563313,-0.0801299612361927,-0.0385402023792266,0.1621654585003852,0.1236252561211586,3824.5,3697.0,3323.0,3397.0,5354.0,4724.0
1354,3684,0.0976296079429475,ln(mPa*s),molar,303.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.2,,0.0,,0.0,0.0976296079429475,0.15445955,0.1614112150188826,-0.063781607075935,-0.0300893604755401,0.1845489114522934,0.1544595509767532,3710.0,3559.0,3262.0,3324.0,5095.0,4517.0
1355,3685,0.1363130375052475,ln(mPa*s),molar,303.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3",0.1,,0.0,,0.0,0.1363130375052475,0.18286362,0.1802924127814337,-0.0439793752761862,-0.0240687415003776,0.2069323644042015,0.1828636229038238,3580.0,3454.0,3207.0,3238.0,4751.0,4356.0
1356,3686,0.4897598492798335,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,0.4897598492798335,0.47149956,0.5903137402908836,-0.10055389101105,-0.1050650060176848,0.5765645682811736,0.4714995622634887,2399.5,2448.0,1938.0,2058.0,5620.0,5933.0
1357,3687,0.3518350022094902,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,0.3518350022094902,0.33270308,0.5200158174017753,-0.168180815192285,-0.1834059417247773,0.5161090254783631,0.3327030837535858,2827.0,2898.0,2147.0,2225.0,6255.0,6597.0
1358,3688,0.2468371219689617,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,0.2468371219689617,0.20891683,0.4497178945126671,-0.2028807725437053,-0.246736654639244,0.4556534826755523,0.2089168280363083,3203.0,3355.0,2321.0,2374.0,6431.0,6873.0
1359,3689,0.1637138001118766,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,0.1637138001118766,0.123465374,0.3794199716235589,-0.2157061715116822,-0.2717325657606124,0.3951979398727416,0.1234653741121292,3485.5,3700.0,2543.0,2577.0,6495.0,6946.0
1360,3690,0.093945471794157,ln(mPa*s),molar,320.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.5,,0.0,,0.0,0.093945471794157,0.08651346,0.3091220487344507,-0.2151765769402936,-0.2482289373874664,0.334742397069931,0.0865134596824646,3724.0,3825.0,2770.5,2800.0,6493.0,6884.0
1361,3691,0.0186509392532517,ln(mPa*s),molar,320.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.4,,0.0,,0.0,0.0186509392532517,0.0088971555,0.2388241258453424,-0.2201731865920907,-0.2653896987438202,0.2742868542671204,0.0088971555233001,4006.0,4082.0,3016.0,2988.0,6510.0,6927.0
1362,3692,-0.0115129254649702,ln(mPa*s),molar,320.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.3,,0.0,,0.0,-0.0115129254649702,-0.025008142,0.1685262029562342,-0.1800391284212044,-0.238839453458786,0.2138313114643096,-0.0250081419944763,4107.0,4214.0,3241.5,3219.0,6306.0,6843.0
1363,3693,-0.0396044635994975,ln(mPa*s),molar,320.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.2,,0.0,,0.0,-0.0396044635994975,-0.056232512,0.098228280067126,-0.1378327436666235,-0.2096082806587219,0.153375768661499,-0.0562325119972229,4206.5,4332.0,3477.0,3429.0,6051.5,6746.0
1364,3694,-0.0594066953992463,ln(mPa*s),molar,320.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.1,,0.0,,0.0,-0.0594066953992463,-0.026374593,0.0279303571780178,-0.0873370525772641,-0.1192948192358017,0.0929202258586883,-0.0263745933771133,4274.5,4223.0,3729.0,3617.0,5459.0,6101.0
1365,3712,-1.236718453447102,ln(mPa*s),molar,298.15,K,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,-1.236718453447102,-1.2218856,-1.3207397834904548,0.0840213300433527,0.1608835160732269,-1.3827690780162811,-1.2218855619430542,7165.0,7168.0,6942.0,7182.0,1777.0,1056.0
1366,3713,-1.0126769238987814,ln(mPa*s),molar,300.65,K,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,-1.0126769238987814,-0.97544265,,,0.2445263743400574,-1.2199690222740174,-0.97544264793396,6986.0,6856.0,,7171.0,,657.0
1367,3714,-0.8319239940987488,ln(mPa*s),molar,300.65,K,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,-0.8319239940987488,-0.73533547,,,0.298836213350296,-1.0341716825962066,-0.7353354692459106,6672.0,6419.0,,7002.0,,510.0
1368,3715,-0.6309083154803686,ln(mPa*s),molar,300.65,K,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,-0.6309083154803686,-0.5453423,,,0.3030320167541502,-0.8483743429183959,-0.5453423261642456,6249.5,5917.0,,6653.0,,503.0
1369,3716,-0.4681155494056895,ln(mPa*s),molar,300.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.5,,0.0,,0.0,-0.4681155494056895,-0.37482747,,,0.2877495288848877,-0.6625770032405853,-0.3748274743556976,5730.5,5393.0,,6266.0,,534.0
1370,3717,-0.2661788367501116,ln(mPa*s),molar,300.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.4,,0.0,,0.0,-0.2661788367501116,-0.21667859,,,0.2601010739803315,-0.4767796635627747,-0.2166785895824432,5015.5,4891.0,,5751.0,,615.0
1371,3718,-0.1215764929100856,ln(mPa*s),molar,300.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.3,,0.0,,0.0,-0.1215764929100856,-0.054728553,,,0.2362537711858749,-0.290982323884964,-0.054728552699089,4496.5,4326.0,,5107.0,,698.0
1372,3719,0.0174996467067547,ln(mPa*s),molar,300.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.2,,0.0,,0.0,0.0174996467067547,0.05155191,,,0.1567368924617767,-0.1051849842071533,0.0515519082546234,4009.0,3940.0,,4396.0,,1084.0
1373,3720,0.1542732012306011,ln(mPa*s),molar,300.65,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",0.1,,0.0,,0.0,0.1542732012306011,0.16405393,,,0.0834415763616562,0.0806123554706573,0.1640539318323135,3519.5,3522.0,,3677.0,,1837.0
1374,3721,0.8581734641588808,ln(mPa*s),molar,298.15,K,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,0.8581734641588808,0.9644319,1.1003593642399945,-0.2421859000811136,-0.098791915178299,1.063223797082901,0.964431881904602,1429.5,1235.0,922.0,991.0,6603.0,5844.0
1375,3722,0.6447238260383329,ln(mPa*s),molar,298.15,K,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,0.6447238260383329,0.77917373,1.0112032694392652,-0.3664794434009323,-0.200851595401764,0.980025327205658,0.779173731803894,1936.5,1591.0,1031.0,1103.0,6837.0,6697.0
1376,3723,0.4918321758635282,ln(mPa*s),molar,298.15,K,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,,0.0,,0.0,0.4918321758635282,0.65206087,0.9220471746385356,-0.4302149987750074,-0.2447659909725188,0.8968268573284148,0.652060866355896,2392.0,1936.0,1177.0,1239.0,6878.0,6866.0
1377,3724,0.4015708402181616,ln(mPa*s),molar,298.15,K,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,,0.0,,0.0,0.4015708402181616,0.5551087,0.8328910798378062,-0.4313202396196446,-0.2585196614265442,0.8136283874511719,0.5551087260246277,2667.0,2212.0,1344.0,1408.0,6879.0,6912.0
1378,3725,0.3400918182352205,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.5,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,,0.0,,0.0,0.3400918182352205,0.43516615,0.7437349850370767,-0.4036431668018562,-0.2952637672424316,0.7304299175739288,0.4351661503314972,2858.0,2569.0,1571.0,1643.0,6867.5,6994.0
1379,3726,0.3057833003496093,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,,0.0,,0.0,0.3057833003496093,0.34889424,0.6545788902363473,-0.348795589886738,-0.2983372092247009,0.6472314476966858,0.3488942384719848,2981.0,2842.0,1784.0,1866.0,6824.0,7001.0
1380,3727,0.2862113270591599,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,,0.0,,0.0,0.2862113270591599,0.3223654,0.5654227954356179,-0.279211468376458,-0.2416675746440887,0.5640329778194427,0.322365403175354,3052.0,2943.0,2025.0,2095.0,6713.0,6855.0
1381,3728,0.2694024558803033,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.8,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,,0.0,0.2694024558803033,0.318155,0.4762667006348884,-0.2068642447545851,-0.1626795172691345,0.4808345079421997,0.3181549906730652,3125.0,2957.0,2249.0,2310.0,6456.0,6470.0
1382,3729,0.2730865920290938,ln(mPa*s),molar,298.15,K,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.9,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,,0.0,0.2730865920290938,0.31760654,0.387110605834159,-0.1140240138050652,-0.0800294995307922,0.3976360380649567,0.3176065385341644,3107.5,2960.0,2517.0,2570.0,5801.0,5543.0
1383,3775,-1.0656363810376444,ln(mPa*s),molar,298.0,K,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",0.9,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,,0.0,,0.0,-1.0656363810376444,-1.0181012,-1.14192713683333,0.0762907557956855,0.1307592779397965,-1.1488604933023454,-1.0181012153625488,7059.5,6944.0,6903.0,7146.0,1896.0,1287.0
1384,3776,-0.8602457907425756,ln(mPa*s),molar,298.0,K,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",0.8,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,,0.0,,0.0,-0.8602457907425756,-0.76964474,-0.9805160398833872,0.1202702491408117,0.2162797033786773,-0.9859244406223296,-0.7696447372436523,6718.5,6494.0,6687.0,6910.0,1379.0,769.0
