prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
57,276,76.8,-,molar,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.83,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.17,,0.0,,0.0,76.8,90.27258,97.822,-21.02200000000001,-3.5184153556823787,93.79099836349488,90.2725830078125,9.0,5.0,2.0,5.0,52.0,84.0
58,277,46.5,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.55,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.45,,0.0,,0.0,46.5,42.983246,58.53000000000001,-12.030000000000008,-12.805531024932868,55.78877687454224,42.983245849609375,48.0,55.0,8.0,28.0,51.0,96.0
59,278,28.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.73,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.27,,0.0,,0.0,28.9,26.505543,39.918000000000006,-11.018000000000008,-11.282181835174562,37.78772459030152,26.505542755126957,73.0,83.0,26.0,55.0,50.0,95.0
60,279,16.1,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.88,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.12,,0.0,,0.0,16.1,16.636772,24.408,-8.308,-6.150075531005861,22.78684768676758,16.63677215576172,93.0,95.0,48.0,88.0,48.0,87.0
61,280,62.2,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.689,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.311,,0.0,,0.0,62.2,67.78041,,,-2.9259390640258687,70.70634983062743,67.78041076660156,22.0,15.0,,15.0,,82.0
62,281,79.4,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.575,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.425,,0.0,,0.0,79.4,87.7952,,,1.3505315780639648,86.44466495513916,87.79519653320312,7.0,8.0,,8.0,,57.0
63,282,106.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.802,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.198,,0.0,,0.0,106.2,102.10454,,,2.127306594848619,99.97723136901855,102.1045379638672,1.0,1.0,,3.0,,47.0
64,283,66.6,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.661,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.339,,0.0,,0.0,66.6,45.739212,,,-5.235619459152225,50.97483149528504,45.73921203613281,15.0,50.0,,33.0,,86.0
65,284,93.4,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.606,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.394,,0.0,,0.0,93.4,69.029755,,,-6.506708278655992,75.53646291732787,69.02975463867188,4.0,13.0,,11.0,,89.0
66,285,44.3,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.822,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.178,,0.0,,0.0,44.3,94.96831,,,-0.4382392692565844,95.40654676437376,94.9683074951172,53.0,4.0,,4.0,,71.0
67,286,11.1,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.777,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.223,,0.0,,0.0,11.1,21.896166,,,-9.392972372055056,31.289138219833376,21.89616584777832,96.0,91.0,,68.0,,93.0
68,287,20.2,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.698,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.302,,0.0,,0.0,20.2,29.775246,,,-9.697746517181391,39.4729921836853,29.775245666503903,88.0,74.0,,53.0,,94.0
69,288,66.1,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.633,"InChI=1S/CH4O/c1-2/h2H,1H3",0.367,,0.0,,0.0,66.1,70.40611,,,-3.3561916904449447,73.76230436134338,70.40611267089844,16.0,12.0,,14.0,,83.0
70,289,97.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.795,"InChI=1S/CH4O/c1-2/h2H,1H3",0.205,,0.0,,0.0,97.2,90.09686,,,-0.4475218486786048,90.54438464164735,90.09686279296876,3.0,6.0,,7.0,,72.0
71,298,28.48,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.548,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.293,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.159,,0.0,28.48,31.774685,26.0889,2.3911000000000016,2.539065954208376,29.235618951797484,31.77468490600586,76.0,69.0,45.0,71.0,34.0,40.0
72,299,19.45,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.745,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.162,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.093,,0.0,19.45,22.659653,18.9547,0.4953000000000003,-0.0999427738189702,22.759595483779908,22.659652709960938,90.0,90.0,51.0,89.0,38.0,67.0
73,300,25.34,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.411,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.296,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.293,,0.0,25.34,31.270918,24.5271,0.8129000000000026,2.0701739864349378,29.20074390602112,31.27091789245605,83.0,70.0,47.0,72.0,37.0,48.0
74,301,17.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.61,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.303,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.087,,0.0,17.0,21.5865,17.1343,-0.1342999999999996,-0.942944227218625,22.529444395065305,21.58650016784668,92.0,92.0,53.0,90.0,39.0,74.0
75,302,29.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.357,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.322,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.263,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",0.058,29.5,30.877422,,,2.429918964385987,28.447503368377685,30.877422332763672,71.0,72.0,,74.0,,43.0
76,303,27.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.336,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.302,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.247,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",0.115,27.7,29.138563,,,1.5915853271484366,27.546977828979493,29.13856315612793,79.0,77.0,,77.0,,55.0
77,304,25.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.294,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.264,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",0.226,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.216,25.4,25.565641,,,-0.190384086608887,25.75602548980713,25.56564140319824,81.5,85.0,,81.0,,69.0
78,450,21.2,-,molar,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.81,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.19,,0.0,,0.0,21.2,27.555866,26.189,-4.989000000000001,1.828693504333493,25.727172737121585,27.55586624145508,87.0,80.0,44.0,82.0,43.0,51.0
79,451,28.0,-,molar,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.6,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.4,,0.0,,0.0,28.0,37.04858,33.14,-5.140000000000001,4.466860961914065,32.58171920776367,37.04858016967773,77.0,64.0,33.0,67.0,44.0,27.0
80,452,29.0,-,molar,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.51,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.49,,0.0,,0.0,29.0,40.863026,36.119,-7.119,5.34364368438721,35.51938198089599,40.8630256652832,72.0,59.0,30.0,60.0,47.0,16.0
81,453,33.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.59,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.41,,0.0,,0.0,33.6,44.08439,39.429,-5.829000000000001,5.300937004089356,38.7834517288208,44.08438873291016,66.0,53.0,27.0,54.0,45.0,17.0
82,454,44.2,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.8,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.2,,0.0,,0.0,44.2,49.65234,46.38,-2.18,4.014341735839842,45.63799819946289,49.652339935302734,54.5,43.0,18.0,44.0,41.0,30.0
83,455,19.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.651,"InChI=1S/CH4O/c1-2/h2H,1H3",0.208,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.141,,0.0,19.0,22.847094,,,0.905404165267946,21.94168941688537,22.84709358215332,91.0,89.0,,93.0,,61.0
84,456,23.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.73,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.158,"InChI=1S/CH4O/c1-2/h2H,1H3",0.112,,0.0,23.0,24.904274,,,1.2983994026184078,23.605874584198,24.904273986816406,86.0,86.0,,87.0,,58.0
85,457,25.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.78,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.17,"InChI=1S/CH4O/c1-2/h2H,1H3",0.05,,0.0,25.0,26.349367,,,1.6356554985046363,24.713711643219,26.349367141723636,84.0,84.0,,83.0,,54.0
86,474,15.3,-,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.81,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.19,,0.0,,0.0,15.3,18.849667,,,0.6361009979248031,18.21356559753418,18.849666595458984,94.0,93.0,,94.0,,62.0
87,475,25.4,-,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.62,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.38,,0.0,,0.0,25.4,29.428892,,,3.251142959594727,26.17774917602539,29.42889213562012,81.5,75.0,,80.0,,36.0
88,476,30.0,-,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.51,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.49,,0.0,,0.0,30.0,35.662907,,,4.874314346313476,30.78859230041504,35.66290664672852,69.5,65.0,,69.0,,21.0
89,477,35.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.59,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.41,,0.0,,0.0,35.4,40.24283,,,5.262560501098633,34.98026786804199,40.24282836914063,63.0,60.0,,62.0,,18.0
90,478,44.2,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.79,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.21,,0.0,,0.0,44.2,47.833366,,,4.469747390747074,43.363619003295895,47.83336639404297,54.5,46.0,,47.0,,26.0
91,479,15.0,-,molar,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",0.81,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.19,,0.0,,0.0,15.0,15.495996,,,0.2289609909057617,15.267035484313965,15.495996475219728,95.0,96.0,,96.0,,64.0
92,480,27.9,-,molar,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",0.62,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.38,,0.0,,0.0,27.9,26.72842,,,2.806039810180664,23.92238044738769,26.72842025756836,78.0,81.0,,86.0,,39.0
93,481,34.9,-,molar,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",0.51,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.49,,0.0,,0.0,34.9,33.276787,,,4.343417167663574,28.933369636535645,33.27678680419922,64.0,67.0,,73.0,,28.0
94,482,39.2,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.58,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",0.42,,0.0,,0.0,39.2,38.24991,,,5.216638565063477,33.03326988220215,38.249908447265625,60.0,63.0,,66.0,,19.0
95,483,48.1,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.79,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",0.21,,0.0,,0.0,48.1,47.399254,,,4.79955005645752,42.59970378875733,47.39925384521485,44.0,47.0,,51.0,,22.0
