prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
61,521,26.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.881,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.119,,0.0,,0.0,26.0,60.64732,99.576,-73.576,-11.193482765197755,71.84080255889893,60.64731979370117,117.0,53.0,35.0,36.0,187.0,193.0
62,522,33.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.93,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.07,,0.0,,0.0,33.0,68.71725,104.28,-71.28,-6.237508316040035,74.95475532531738,68.71724700927734,109.5,34.0,34.0,34.0,185.0,160.0
63,523,73.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.99,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.01,,0.0,,0.0,73.0,78.002655,110.04,-37.040000000000006,-0.7651036834716791,78.76775871276855,78.00265502929688,33.0,31.0,31.0,31.0,178.0,47.0
64,533,32.5,Celcius,molar,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.852,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.148,,0.0,,0.0,32.5,31.097086,40.284,-7.783999999999999,-5.662070793151855,36.75915674591064,31.09708595275879,111.0,114.0,83.0,101.0,139.0,155.0
65,534,33.0,Celcius,molar,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.751,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.249,,0.0,,0.0,33.0,32.02314,48.667,-15.667000000000002,-9.791244909286496,41.81438486289978,32.02313995361328,109.5,113.0,72.0,86.0,162.0,190.0
66,535,35.0,Celcius,molar,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.515,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.485,,0.0,,0.0,35.0,34.311375,68.255,-33.254999999999995,-19.31522639274597,53.62660105705261,34.31137466430664,100.0,107.0,59.0,68.0,177.0,198.0
67,536,37.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.601,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.399,,0.0,,0.0,37.0,36.204563,77.883,-40.883,-23.2280424861908,59.43260562705994,36.20456314086914,96.0,100.0,39.0,62.0,179.0,200.0
68,537,40.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.75,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.25,,0.0,,0.0,40.0,40.579987,90.25,-50.25,-26.31033182144165,66.89031839370728,40.579986572265625,87.0,82.0,38.0,41.0,181.0,201.0
69,538,45.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.851,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.149,,0.0,,0.0,45.0,52.309597,98.633,-53.633,-19.63594949531556,71.94554651069642,52.30959701538086,83.0,61.0,36.0,35.0,183.0,199.0
70,539,51.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.929,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.071,,0.0,,0.0,51.5,67.10392,105.107,-53.607,-8.745664083480833,75.84958406639099,67.10391998291016,65.0,36.0,33.0,33.0,182.0,186.0
71,540,64.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",0.969,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.031,,0.0,,0.0,64.0,74.35703,108.427,-44.42699999999999,-3.494621831893923,77.85165460777283,74.3570327758789,37.0,32.0,32.0,32.0,180.0,124.0
72,592,18.15,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.787,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.213,,0.0,,0.0,18.15,14.478102,17.088900000000002,1.0610999999999962,-3.335267038345336,17.813368768692015,14.47810173034668,135.0,139.0,138.0,135.0,48.0,121.0
73,593,19.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.39,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.316,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",0.162,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.132,19.25,17.269741,19.7394,-0.4893999999999963,-4.47495318222046,21.74469424057007,17.26974105834961,133.0,131.0,128.0,127.0,56.0,141.0
74,594,21.55,Celcius,molar,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.611,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",0.214,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.175,,0.0,21.55,16.737299,19.0375,2.5124999999999997,-0.3870848159790014,17.124383781433103,16.7372989654541,127.0,134.0,132.0,139.0,41.0,31.0
75,608,-0.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.366,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",0.355,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,0.279,,0.0,-0.75,0.03762436,,,-4.479751007080078,4.5173753662109375,0.0376243591308593,180.0,178.0,,183.0,,143.0
76,609,1.55,Celcius,molar,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",0.764,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.236,,0.0,,0.0,1.55,0.03983307,,,-2.975695152282715,3.015528221130371,0.0398330688476562,170.0,177.0,,189.0,,115.0
77,610,15.95,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.543,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.323,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.09,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",0.044,15.95,6.733778,10.843,5.106999999999999,-3.702478189468384,10.436256189346311,6.73377799987793,138.0,158.0,152.0,159.0,28.0,128.0
78,648,28.75,Celcius,molar,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.478,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.451,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.055,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.016,28.75,15.015633,21.537,7.213000000000001,-2.5277156753540027,17.543348304748534,15.015632629394531,114.0,138.0,122.0,137.0,21.0,104.0
79,649,25.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.59,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.41,,0.0,,0.0,25.0,23.053432,30.85,-5.849999999999998,-2.407899742126464,25.461332206726077,23.05343246459961,119.0,118.0,108.0,123.0,128.0,100.0
80,704,-4.5499999999999545,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.902,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.098,,0.0,,0.0,-4.5499999999999545,-1.7851639,-3.3306,-1.219399999999955,-2.229772876739502,0.4446089973449707,-1.7851638793945312,200.0,189.0,187.0,196.0,66.0,93.0
81,705,-3.5499999999999545,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.804,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.196,,0.0,,0.0,-3.5499999999999545,-1.2998047,-0.3611999999999993,-3.1887999999999552,-4.479405067443848,3.179600379943848,-1.2998046875,199.0,187.0,182.0,188.0,97.0,142.0
82,706,-2.5499999999999545,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.705,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.295,,0.0,,0.0,-2.5499999999999545,-0.764431,2.6385000000000005,-5.188499999999955,-6.706930837631225,5.942499837875365,-0.7644309997558594,192.0,186.0,174.0,179.0,118.0,165.0
83,707,-1.5499999999999543,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.606,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.394,,0.0,,0.0,-1.5499999999999543,-0.18382263,5.638199999999999,-7.188199999999954,-8.889221927642822,8.705399295806885,-0.1838226318359375,185.0,180.0,167.0,168.0,136.0,187.0
84,708,-0.5499999999999545,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.506,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.494,,0.0,,0.0,-0.5499999999999545,0.64268875,8.6682,-9.218199999999957,-10.853518077850342,11.496206829071046,0.6426887512207031,179.0,176.0,160.0,157.0,148.0,191.0
85,709,1.4500000000000457,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.594,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.406,,0.0,,0.0,1.4500000000000457,2.0668373,11.6982,-10.248199999999954,-12.220177051544187,14.287014362335205,2.066837310791016,171.0,168.0,149.0,149.0,151.0,195.0
86,710,3.450000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.695,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.305,,0.0,,0.0,3.450000000000045,5.7169495,14.7585,-11.308499999999954,-11.388780508041382,17.105729970932007,5.716949462890625,161.0,160.0,142.0,140.0,155.0,194.0
87,711,7.450000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.796,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.204,,0.0,,0.0,7.450000000000045,11.585857,17.8188,-10.368799999999954,-8.33858818817139,19.92444557952881,11.585857391357422,151.0,145.0,135.0,131.0,152.0,181.0
88,712,12.450000000000044,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.898,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.102,,0.0,,0.0,12.450000000000044,18.374702,20.9094,-8.459399999999954,-4.39636680984497,22.77106926345825,18.37470245361328,142.0,127.0,125.0,125.0,143.0,140.0
89,713,33.75,Celcius,molar,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",0.575,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.425,,0.0,,0.0,33.75,37.554916,40.1,-6.349999999999994,-2.7990499973297105,40.35396637916565,37.55491638183594,104.5,97.0,84.0,90.0,132.0,110.0
90,714,30.95,Celcius,molar,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.754,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",0.246,,0.0,,0.0,30.95,30.585783,28.182,2.767999999999997,1.3012318534851062,29.28455115127564,30.585783004760746,113.0,115.0,113.0,119.0,38.0,4.0
91,737,8.050000000000011,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.952,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.048,,0.0,,0.0,8.050000000000011,9.107309,11.1216,-3.071599999999988,-1.3050062713623038,10.412315612792968,9.107309341430664,149.0,149.0,151.0,160.0,96.0,62.0
92,738,6.050000000000011,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.899,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.101,,0.0,,0.0,6.050000000000011,6.8589516,10.1517,-4.101699999999989,-2.8461760253906245,9.70512759399414,6.858951568603516,153.0,157.0,155.0,163.0,105.0,113.0
93,739,4.050000000000011,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.838,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.162,,0.0,,0.0,4.050000000000011,4.337406,9.0354,-4.985399999999988,-4.553788055419922,8.891194213867188,4.337406158447266,159.0,164.0,159.0,167.0,115.0,144.0
94,740,2.050000000000012,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.769,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.231,,0.0,,0.0,2.050000000000012,1.7657585,7.772699999999999,-5.722699999999987,-6.204756958007813,7.97051547241211,1.7657585144042969,165.5,170.0,161.0,172.0,125.0,159.0
95,741,0.0500000000000113,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.689,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.311,,0.0,,0.0,0.0500000000000113,-0.11779022,6.308699999999999,-6.258699999999988,-7.020852081298828,6.903061859130859,-0.1177902221679687,176.5,179.0,166.0,176.0,130.0,171.0
96,742,0.0500000000000113,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.596,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.404,,0.0,,0.0,0.0500000000000113,-1.5378723,4.6068,-4.556799999999988,-7.200019348144531,5.662147033691406,-1.537872314453125,176.5,188.0,170.0,181.0,111.0,173.0
97,743,-0.9499999999999886,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.513,"InChI=1S/CH4O/c1-2/h2H,1H3",0.487,,0.0,,0.0,-0.9499999999999886,-2.5782166,2.612099999999999,-3.562099999999988,-6.785958038330078,4.207741485595703,-2.578216552734375,182.0,194.0,175.0,184.0,99.0,168.0
98,744,-1.9499999999999889,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.644,"InChI=1S/CH4O/c1-2/h2H,1H3",0.356,,0.0,,0.0,-1.9499999999999889,-2.835514,0.2148000000000003,-2.164799999999989,-5.295300262451171,2.459786193847656,-2.835514068603516,188.5,196.0,179.0,190.0,84.0,152.0
99,745,-1.9499999999999889,Celcius,molar,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0.803,"InChI=1S/CH4O/c1-2/h2H,1H3",0.197,,0.0,,0.0,-1.9499999999999889,-2.4308357,-2.6949000000000005,0.7449000000000117,-2.769057861328126,0.338222137451172,-2.430835723876953,188.5,193.0,186.0,197.0,51.0,109.0
100,756,2.05,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.899,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",0.101,,0.0,,0.0,2.05,7.025215,,,-2.8579072990417487,9.88312244796753,7.025215148925781,167.0,154.0,,162.0,,114.0
101,757,45.8,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.9,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.1,,0.0,,0.0,45.8,45.971508,42.9,2.8999999999999986,-0.9931465148925795,46.964654541015626,45.97150802612305,81.0,74.0,78.0,78.0,35.5,54.0
102,758,45.6,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.8,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.2,,0.0,,0.0,45.6,44.625854,41.8,3.799999999999997,-1.267554473876956,45.893408966064456,44.6258544921875,82.0,76.0,80.0,80.0,32.0,61.0
103,759,46.0,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.7,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.3,,0.0,,0.0,46.0,43.46511,40.7,5.300000000000004,-1.3570526123046849,44.82216339111328,43.465110778808594,80.0,77.0,82.0,82.0,27.0,67.0
104,760,46.3,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.6,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.4,,0.0,,0.0,46.3,41.701054,39.6,6.699999999999996,-2.0498641967773423,43.75091781616211,41.701053619384766,78.0,80.0,85.0,83.0,23.0,89.0
105,761,46.9,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.5,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.5,,0.0,,0.0,46.9,40.41867,38.5,8.399999999999999,-2.2610015869140625,42.67967224121094,40.41867065429688,77.0,83.0,88.0,85.0,17.5,95.0
106,762,47.1,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.6,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.4,,0.0,,0.0,47.1,39.62434,37.400000000000006,9.699999999999996,-1.98408660888672,41.60842666625977,39.62434005737305,76.0,86.0,90.0,87.0,15.0,87.0
107,763,48.0,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.7,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.3,,0.0,,0.0,48.0,39.053566,36.3,11.700000000000005,-1.4836151123046832,40.53718109130859,39.05356597900391,75.0,90.0,93.0,89.0,10.0,72.0
108,764,49.4,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.8,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.2,,0.0,,0.0,49.4,38.637684,35.2,14.199999999999996,-0.828251647949223,39.46593551635743,38.6376838684082,71.0,92.0,99.5,91.0,6.0,48.0
109,765,50.4,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.9,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.1,,0.0,,0.0,50.4,37.992203,34.1,16.299999999999997,-0.4024871826171932,38.394689941406256,37.99220275878906,68.0,95.0,104.0,95.0,3.0,32.0
110,766,62.9,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.9,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.1,,0.0,,0.0,62.9,54.478302,60.0,2.8999999999999986,-0.1413925170898409,54.619694519042966,54.478302001953125,39.5,58.0,62.0,66.0,35.5,26.0
111,767,61.7,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.8,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.2,,0.0,,0.0,61.7,52.192116,57.00000000000001,4.699999999999996,-0.5057731628417983,52.697888946533205,52.192115783691406,43.0,62.0,65.0,70.0,30.0,35.0
112,768,60.6,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.7,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.3,,0.0,,0.0,60.6,49.889008,53.99999999999999,6.6000000000000085,-0.8870758056640611,50.77608337402344,49.889007568359375,44.0,66.0,67.0,73.0,24.0,50.0
113,769,59.4,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.6,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.4,,0.0,,0.0,59.4,47.43546,51.0,8.399999999999999,-1.418818664550784,48.85427780151368,47.43545913696289,47.0,70.0,70.0,77.0,17.5,69.0
114,770,58.5,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.5,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.5,,0.0,,0.0,58.5,45.038845,48.0,10.5,-1.8936271667480469,46.93247222900391,45.03884506225586,49.0,75.0,74.0,79.0,12.5,83.0
115,771,57.3,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.6,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.4,,0.0,,0.0,57.3,43.252743,45.0,12.299999999999995,-1.7579238891601534,45.01066665649414,43.252742767333984,53.0,78.0,77.0,81.0,8.0,79.0
116,772,55.5,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.7,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.3,,0.0,,0.0,55.5,41.627354,42.0,13.5,-1.4615074157714787,43.08886108398437,41.62735366821289,56.0,81.0,79.0,84.0,7.0,70.0
117,773,53.9,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.8,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.2,,0.0,,0.0,53.9,39.997845,39.0,14.9,-1.1692108154296932,41.167055511474615,39.99784469604492,59.0,84.0,87.0,88.0,5.0,58.0
118,774,53.1,Celcius,molar,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",0.9,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,53.1,38.550312,36.0,17.1,-0.6949378967285185,39.24524993896485,38.55031204223633,61.5,93.0,95.0,92.0,2.0,45.0
119,808,36.05,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.9,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,,0.0,36.05,33.24737,36.7,-0.6500000000000057,-1.4692722320556657,34.71664390563965,33.247371673583984,98.0,109.0,91.0,114.0,60.0,71.0
120,809,35.05,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.8,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,,0.0,35.05,32.87856,36.400000000000006,-1.3500000000000083,-2.020949554443362,34.89950866699219,32.87855911254883,99.0,111.0,92.0,113.0,68.0,88.0
121,810,34.5,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.7,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,,0.0,,0.0,34.5,33.153667,36.1,-1.5999999999999943,-1.928705978393552,35.082373428344724,33.15366744995117,101.0,110.0,94.0,111.0,75.0,85.0
122,811,34.0,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.6,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,,0.0,,0.0,34.0,33.73194,35.8,-1.7999999999999972,-1.533296966552733,35.265238189697264,33.73194122314453,103.0,108.0,96.5,110.0,76.0,73.0
123,812,33.5,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.5,,0.0,,0.0,33.5,34.401592,35.5,-2.0,-1.0465106964111328,35.448102951049805,34.40159225463867,106.5,106.0,98.0,109.0,80.0,55.0
124,813,33.4,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.4,,0.0,,0.0,33.4,35.00181,35.2,-1.8000000000000045,-0.6291595458984389,35.630967712402345,35.001808166503906,108.0,105.0,99.5,108.0,77.0,41.0
125,814,33.5,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.3,,0.0,,0.0,33.5,35.52466,34.9,-1.3999999999999986,-0.2891742706298785,35.81383247375488,35.524658203125,106.5,104.0,101.0,106.0,70.0,29.0
126,815,33.75,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.8,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.2,,0.0,,0.0,33.75,35.919163,34.6,-0.8500000000000014,-0.0775344848632855,35.996697235107426,35.91916275024414,104.5,103.0,102.0,105.0,62.0,23.0
127,816,34.1,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.9,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.1,,0.0,,0.0,34.1,36.19724,34.300000000000004,-0.2000000000000028,0.017676925659174,36.17956199645997,36.19723892211914,102.0,101.0,103.0,103.0,55.0,15.0
128,817,21.45,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.9,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,,0.0,21.45,21.93935,16.9,4.550000000000001,-2.230290031433107,24.16964015960693,21.939350128173828,128.0,120.0,139.0,124.0,31.0,94.0
129,818,21.3,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.8,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,,0.0,21.3,21.398664,18.8,2.5,-4.125729751586917,25.52439422607422,21.398664474487305,129.0,121.0,133.5,122.0,42.0,135.0
130,819,21.7,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.7,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,,0.0,,0.0,21.7,21.098766,20.7,1.0,-5.780381965637204,26.8791482925415,21.098766326904297,126.0,122.0,127.0,121.0,49.5,156.0
131,820,21.95,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.6,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,,0.0,,0.0,21.95,20.86026,22.6,-0.6500000000000021,-7.373642349243163,28.233902359008788,20.860260009765625,125.0,124.0,120.0,120.0,59.0,174.0
132,821,22.2,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.5,,0.0,,0.0,22.2,20.977139,24.5,-2.3000000000000007,-8.611517906188965,29.58865642547608,20.97713851928711,124.0,123.0,117.0,118.0,86.0,185.0
